,text,source
19155,A woman is playing flute.,STSB
19156,UN aid chief Amos enters Baba Amr with Red Crescent,STSB
19157,Headlines in major Iranian newspapers on July 6,STSB
19158,"Bomb blast rocks shopping mall in Nigeria, 12 killed",STSB
19159,He was the ace of diamonds in a U.S. deck of cards showing pictures of most-wanted Iraqi leaders.,STSB
19160,A black dog lies on the grass.,STSB
19161,Many sheep standing on a green hill.,STSB
19162,"Mr. Pingeon is director of litigation for Massachusetts Correctional Legal Services, a prisoners' rights group.",STSB
19163,"Seven 20- and 21-year-old male cadets were caught in an off-campus hotel room early Saturday with two female teens, 16 and 18 years.",STSB
19164,A woman is slicing ginger.,STSB
19165,ukraine almost has all of the necessary approvals to join the european space agency's program.,STSB
19166,the resolution includes a broadened list of individuals and entities subject to an assets freeze.,STSB
19167,Egypt's military cracks down on Muslim Brotherhood,STSB
19168,A man stands next to a yellow Corvette.,STSB
19169,Redman has allowed two earned runs or less in six of his nine starts.,STSB
19170,A young blonde girl in riding gear sits on top of a gray and white horse.,STSB
19171,"A nationally board certified teacher with a master's degree, Kelley makes a salary of $65,000 in his 30th year.",STSB
19172,A man is dancing.,STSB
19173,Bird sitting on a log in a lake.,STSB
19174,UN Invites Iran to Syrian Peace Conference,STSB
19175,Two cows standing in a large field.,STSB
19176,"Toll, Australia's second-largest transport company, last week offered NZ75 a share for Tranz Rail.",STSB
19177,"Obama, Romney prepare to debate",STSB
19178,"The Senate might support capping noneconomic damages beyond the $250,000 Gov. Jeb Bush proposes, said Senate President Jim King.",STSB
19179,A man is playing a piano.,STSB
19180,"She insisted, though, that it not be published until after her death.",STSB
19181,Than horse standing in a field in front of a fence.,STSB
19182,The woman is riding a horse.,STSB
19183,Russia tells Syria chemical arms threat is unacceptable,STSB
19184,Egyptian court bans Muslim Brotherhood,STSB
19185,Bradley Cooper in talks to play Lance Armstrong in biopic,STSB
19186,Gunmen abduct seven foreign workers in Nigeria,STSB
19187,A black and white photo of an empty train station.,STSB
19188,Two cats are fighting each other.,STSB
19189,"Rocks, Tear Gas Fly as Thai Protests Heat Up",STSB
19190,A man is buttering bread.,STSB
19191,a group of teenagers are dancing on a wooden floor.,STSB
19192,A guy on a white horse.,STSB
19193,"""Satyrs don't exist"" - fine.",STSB
19194,Italy‚Äôs centre-left splinters in presidential vote,STSB
19195,india accuses islamabad of funding and training guerrillas.,STSB
19196,A white dog runs on a beach.,STSB
19197,"That triggered a 47-hour police standoff that inconvenienced thousands of commuters, as traffic backed up in Downtown Washington and northern Virginia.",STSB
19198,Britain shuts down plants as horse meat scandal reaches France,STSB
19199,Obama made last-minute decision on Syria approval,STSB
19200,"Sobig.F spreads when unsuspecting computer users open file attachments in emails that contain such familiar headings as ""Thank You!,"" ""Re: Details"" or ""Re: That Movie.""",STSB
19201,"The boy was taken to Nassau University Medical Center, where staff said he was ""doing okay.""",STSB
19202,"In Vienna, the IAEA said ElBaradei would accept the invitation, although no date had yet been set.",STSB
19203,"The only other person who had not been accounted for Sunday was a man from Fort Worth, Texas.",STSB
19204,A man shooting a car.,STSB
19205,China stocks close higher after economic meeting,STSB
19206,Lance Armstrong confesses to doping in Oprah interview,STSB
19207,He also recruited others to participate in the scheme by convincing them to receive fraudulently obtained merchandise he had ordered for himself.,STSB
19208,"BEIRUT: Lebanon's prime minister formed a cabinet more than 10 months after taking office yesterday, including a wide range of political groups after bridging serious divisions among them mostly over",STSB
19209,vietnam has among the world's harshest drug laws.,STSB
19210,A skateboarder does tricks on a half-pipe.,STSB
19211,A woman is slicing a tomato.,STSB
19212,A yellow and blue airplane is flying in the sky.,STSB
19213,The jury awarded TVT about $23 million in compensatory damages and roughly $108 million in punitive damages.,STSB
19214,Did the transaction take place?,STSB
19215,Bank of England deputy denies ordering rate-rigging,STSB
19216,Obama Praises Mandela 'Inspiration',STSB
19217,G7 'to intensify Russia sanctions',STSB
19218,A multi-colored bird clings to a wire fence.,STSB
19219,A cheetah is running across a field.,STSB
19220,A woman adds ingredients to beef.,STSB
19221,"The Dow Jones industrial average .DJI fell 79.43 points, or 0.86 percent, to 9,117.12 on Friday.",STSB
19222,A man is burning a flag.,STSB
19223,"The central bank's policy board left rates steady for now, as widely expected, but surprised the market by declaring that overall risks were weighted toward weakness.",STSB
19224,A white cat standing on a carpet.,STSB
19225,A man is playing a wooden flute while several other men play bongo drums.,STSB
19226,A woman is abusing her child.,STSB
19227,Sandusky found guilty in child sex abuse trial,STSB
19228,Many people run in a race on a street.,STSB
19229,A dog running with a stick in it's mouth.,STSB
19230,A white train pulling into a station.,STSB
19231,Australian unemployment up to 5.1 percent,STSB
19232,Two dogs play together on the bed.,STSB
19233,French gunman wants to 'die with weapons in hands',STSB
19234,A chicken is pecking at a dead mouse.,STSB
19235,A woman is riding a horse on a beach.,STSB
19236,A dog is running through a creek with a stick in its mouth.,STSB
19237,"Apple revenue misses again, iPhone disappoints",STSB
19238,This is a black and white picture of a short squat Coca-cola bottle.,STSB
19239,Read More: You have never met anyone that is Pro-Abortion?,STSB
19240,The committee was appointed by Defense Secretary Donald Rumsfeld under orders from Congress.,STSB
19241,Someoen is playing guitar.,STSB
19242,"Apple to pay $2.65/share dividend, buy back $10B stock",STSB
19243,Why do people like you put scientist on a pedestal?,STSB
19244,"In connection with the incident, I have acknowledged that I behaved inappropriately.""",STSB
19245,Julian Assange Plans to Run for Australian Senate,STSB
19246,Three people on skis are standing behind a no skiing sign.,STSB
19247,"Nepal earthquake death toll surpasses 7,000",STSB
19248,A man is slicing a tomato.,STSB
19249,"Cash-rich Apple to pay dividend, buy back shares",STSB
19250,New Zealand legalizes same-sex marriage,STSB
19251,Bahrain Grand Prix Underway Amid Protests,STSB
19252,A girl holds up a yellow balloon animal.,STSB
19253,Middle East: Israel: Hamas Leader Convicted,STSB
19254,US House backs new sanctions before Iran inauguration,STSB
19255,A boy wearing a blue life jacket is holding onto the side of a green boat.,STSB
19256,A woman is cutting some flowers.,STSB
19257,A close-up picture of a white and purple motorcycle.,STSB
19258,A woman is walking with a dog.,STSB
19259,A girl running is flying a kite.,STSB
19260,"Microsoft issued a patch for the vulnerability, which affects Windows NT 4.0, Windows NT 4.0 Terminal Services Edition, Windows 2000, Windows XP and Windows Server 2003.",STSB
19261,10 killed in road accident in NW Pakistan,STSB
19262,A cook seasons some dough.,STSB
19263,the international atomic energy agency is based in,STSB
19264,A woman posing in front of an apartment building in the snow.,STSB
19265,The men are playing soccer.,STSB
19266,Kerry was viewed favorably by 66 percent of those polled; Dean at 57 percent.,STSB
19267,A woman is eating fish at a restaurant.,STSB
19268,A group of sheep in a field.,STSB
19269,A man is screaming.,STSB
19270,Headlines in major Iranian newspapers on August 18,STSB
19271,A rat is running.,STSB
19272,occupied Palestinian territory: Israeli Forces Continue to Shed Palestinian Blood in oPt,STSB
19273,Relief in Boston as second suspect captured,STSB
19274,"A close-up, distorted photo of an empty glass Coke bottle.",STSB
19275,dutch national research institute tno carried out chemical weapons experiments for the dutch defense ministry during the 1950s.,STSB
19276,"10 dead, five injured in SW China road accident",STSB
19277,A man is playing soccer.,STSB
19278,Stanford (46-15) plays South Carolina (44-20) on Friday in the opening game of the double-elimination tournament.,STSB
19279,Canadian government 'monitoring' train blast situation,STSB
19280,Iran ups oil swap with eastern neighbors,STSB
19281,Southwest China quakes kill at least 50,STSB
19282,Dozens feared trapped in India building collapse,STSB
19283,"Griffith, a Mount Airy native, now lives on the North Carolina coast in Manteo.",STSB
19284,The black dog is running on the grass with a toy in it's mouth.,STSB
19285,the rapist was identified as hossein safarlou and had also been convicted of drug trafficking.,STSB
19286,WA man arrested in police drug raid,STSB
19287,Mandela movie to open this month in South Africa,STSB
19288,Kabul Bank Heads Sentenced for Corruption,STSB
19289,Beta versions of Nterprise Linux Services are expected to be available on certain HP ProLiant servers in July.,STSB
19290,Iranian minister blames West for failed nuke talks,STSB
19291,A girl stands in a dimly lit area.,STSB
19292,'Grenade attack' kills one and injures at least 11,STSB
19293,"49 killed, 148 wounded in violent attacks in Iraq",STSB
19294,Obama announces creation of twin manufacturing hubs,STSB
19295,Someone is holding and petting a baby tiger.,STSB
19296,"""I don't know whether the person I'm talking to now may end up being someone else,"" Parrish said.",STSB
19297,fulvio berghella stated that the digital worm named sq hell has a very high capacity to replicate itself and the digital worm named sq hell is slowing down the poste italiane computer network and making some computers inoperable.,STSB
19298,"1 dead, 39 injured in E China road accident",STSB
19299,UK's Prince Philip hospitalized,STSB
19300,Capello quits as England manager,STSB
19301,Red panda‚Äôs short-lived zoo escape,STSB
19302,Ukrainian Prime Minister resigns amid protests,STSB
19303,They asked that the autopsy reports be unsealed after portions of the autopsy report on Peterson's unborn son that were favorable to the defense were leaked to the media.,STSB
19304,A man walks across a tight rope.,STSB
19305,A kangaroo is eating.,STSB
19306,The woman is thinly slicing a cucumber.,STSB
19307,Suspected US drone targets Islamic seminary in Pakistan,STSB
19308,Syria opposition agrees to talks,STSB
19309,In a mixture of ancient Melanesian pagan and modern Christian ceremonies the people tried again to erase the misfortunes they believe have kept them poor since that long-ago meal.,STSB
19310,Top Asian News 1:25 p.m. GMT,STSB
19311,Magnitude-6.0 quake jolts Santa Cruz Islands: CENC,STSB
19312,Secret Service sees its 'biggest scandal' over prostitutes,STSB
19313,"Iran, six global powers sign landmark nuclear deal",STSB
19314,Two kids push an inflatable crocodile around in a pool.,STSB
19315,The cat teased the dog by touching his head.,STSB
19316,the cyber attack occurred after french president nicolas sarkozy's meeting with exiled tibetan spiritual leader the dalai lama.,STSB
19317,DICKSHOT Matt Holliday owns.,STSB
19318,A group of four children dancing in a backyard.,STSB
19319,"The report forecasts there will be 71,079 hot spots worldwide this year, up from just 14,752 in 2002 and 1,214 in 2001.",STSB
19320,An old Red London double decker bus with its hood raised.,STSB
19321,A man rides a water toy in the water.,STSB
19322,6.8 quake strikes off Solomon Islands,STSB
19323,loose change started out as a work of fiction.,STSB
19324,The woman is putting paste into a dish.,STSB
19325,"The European Commission, the EU's powerful executive body, described the move as ""legally unwarranted, economically unfounded and politically unhelpful.""",STSB
19326,Someone pours olive oil into a bowl of tomato wedges.,STSB
19327,"The CWA, which represents more than 2,300 Comcast employees, called that excessive when a typical union employee makes about $27,000 a year.",STSB
19328,Prosecutors contended that Mr. Durst had plotted the murder to assume Mr. Black's identity.,STSB
19329,The Nazis lowered the minimum age to buy a firearm from  to .,STSB
19330,EU foreign ministers to discuss Syria arms embargo,STSB
19331,"That compares with January 2000, when laptops represented less than 25 percent of sales volume, NPD said.",STSB
19332,Ally of Georgia's billionaire PM to be president -exit polls,STSB
19333,"Russia, China Concerned About Israeli Airstrikes in Syria",STSB
19334,"Innocent or not, ""she's damaged goods,"" said Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm in New York.",STSB
19335,"The hearing occurred a day after the Pentagon for the first time singled out an officer, Dallager, for not addressing the scandal.",STSB
19336,A woman is riding a blue bicycle in a park.,STSB
19337,"Coupling, an American version of a hit British comedy, will get the valuable Thursday 9:30 p.m. time slot.",STSB
19338,"The Arizona-based ISM reported Monday that its non-manufacturing index rose to 50.7 last month, from 47.9 in March.",STSB
19339,"Sliding down the embankment, the two rescuers hit the spongy, rocky floor of the river and immediately felt the pull.",STSB
19340,A man is placing meat in a bag.,STSB
19341,Silvio Berlusconi expelled from parliament,STSB
19342,government spokesman maseko stated that if administrative papers are in order the government of south africa cannot intervene to prevent weapons from being transported through its territory to a neighboring landlocked country.,STSB
19343,Black cow walking under trees in pasture.,STSB
19344,Tamil parties blame the Liberation Tigers of Tamil Eelam (LTTE) for these killings.,STSB
19345,Australian PM Kevin Rudd calls election for 7 September,STSB
19346,"Later this year, the command will send trainers with soldiers from four North African nations on patrolling and intelligence gathering missions.",STSB
19347,iran's nuclear projects are for peaceful purposes.,STSB
19348,"Hajj to go ahead despite crane collapse, officials vow",STSB
19349,Two dogs nussle one another in the grass near a lake.,STSB
19350,The Nazis increases the longevity of a handgun permit from  to  years.,STSB
19351,A woman is eating meat.,STSB
19352,A group of children do stretches on colored mats.,STSB
19353,A puppy is playing with a tennis ball.,STSB
19354,A man is talking with a woman.,STSB
19355,Bird eating from a bird feeder.,STSB
19356,A Woman is eating.,STSB
19357,Several black Democratic leaders were attempting to arrange a meeting with DNC chairman Terry McAuliffe to discuss the layoffs.,STSB
19358,Stone notified Captain Lord.,STSB
19359,A black dog and a brown-and-white dog play in a field.,STSB
19360,Magnitude 6.3 quake strikes off Solomon Islands: USGS,STSB
19361,south korea has so far taken a cautious stance on the issue of the north korean nuclear reactor project.,STSB
19362,The tan dog runs through the leaves.,STSB
19363,Stocks edge lower after earnings from retailers,STSB
19364,"The technology-laced Nasdaq Composite Index .IXIC eased 8.52 points, or 0.51 percent, to 1,670.21.",STSB
19365,"Sliding down the ice, Moriarty and Carella hit the spongy, rocky floor of the river and immediately felt the pull.",STSB
19366,Black train on train tracks.,STSB
19367,US stocks retreat on manufacturing data,STSB
19368,Eurozone unemployment hits record high,STSB
19369,Animals are playing in water.,STSB
19370,WikiLeaks Releasing Trove of Syria Documents,STSB
19371,A man is smoking.,STSB
19372,Hi Pro and Corn: How many threads do you plan on making?,STSB
19373,A man pours a plate of shredded cheese into a pot of sauce.,STSB
19374,"Outrage After Indian Girl, 6, Raped at Her School",STSB
19375,A woman in a sari drinks something while sitting at a table.,STSB
19376,Brief clashes with police in Belfast,STSB
19377,A cat is trying to touch a dog.,STSB
19378,"The department's stance disappointed some abortion opponents, and it threatens to alienate social conservatives who have provided strong political support for Ashcroft and President Bush.",STSB
19379,Young couple sitting on a black couch.,STSB
19380,The bird ate the food in the tree from a bowl.,STSB
19381,A person riding a mechanical bull,STSB
19382,kashmir is claimed by both india and pakistan.,STSB
19383,A white cat stands on the floor.,STSB
19384,A white dog running through the snow,STSB
19385,Chinese shares close higher Tuesday,STSB
19386,A woman is swimming.,STSB
19387,ICC Champions Trophy: India vs South Africa,STSB
19388,"While the day's trading was lackluster, the Standard & Poor's 500 index was preparing to close out its best three-month period since the fourth quarter of 1998.",STSB
19389,Former Phipps aides Linda Saunders and Bobby McLamb have both pleaded guilty to federal charges including extortion.,STSB
19390,"In Vienna, the International Atomic Energy Agency said on Monday ElBaradei had accepted Iran's invitation, but said no date had yet been set.",STSB
19391,US allies get help to repel Iranian computer attacks,STSB
19392,Smeone is laying down.,STSB
19393,A cat is licking from a saucer of milk.,STSB
19394,the area near town of mirjaveh has been the scene of frequent conflicts between iranian police and drug smugglers.,STSB
19395,Two women are wrestling.,STSB
19396,The woman is leading a dog through an obstacle course.,STSB
19397,Sienna Miller attacks press for ‚Äėtitillating‚Äô reports at hacking trial,STSB
19398,"One man had brandished an English-Turkish dictionary and pointed to the word ""refugee"".",STSB
19399,"Seven 20- and 21-year-old cadets were ticketed by police for drinking alcohol in an off-campus hotel room early Saturday with two young women, aged 16 and 18.",STSB
19400,Algerian national turnout of parliamentary vote reaches 44.38 pct,STSB
19401,China's online population rises to 618 mln,STSB
19402,A dog jumping into a swimming pool.,STSB
19403,What makes India vote? Jaipur Lit Fest debates,STSB
19404,He was arrested last week for allegedly punching a parking attendant outside a nightclub in LA.,STSB
19405,North Korea 'postpones' family unions with South Korea,STSB
19406,"Israel doesn't give a ****, accept it.",STSB
19407,Iran's nuclear quest 'has cost Tehran over $100 billion',STSB
19408,A dog leaping over a chain.,STSB
19409,saudi arabia is an absolute monarchy and has a consultative council appointed by the government.,STSB
19410,A man is holding a animal.,STSB
19411,Former New Mexico Gov. Richardson pressing North Korean test ban,STSB
19412,Fidel Castro celebrates 86th birthday,STSB
19413,china stressed that opposition of weaponization and an arms race in outer space.,STSB
19414,"Get it all out,"" says Howard Davidowitz, chairman of Davidowitz & Associates, a national retail consulting firm based in New York City.",STSB
19415,Matt Smith to leave Doctor Who after 4 years,STSB
19416,Typhoon Bopha kills 15 in S. Philippines,STSB
19417,A woman is slicing meat with a knife.,STSB
19418,"you don't use the search button much, do you?",STSB
19419,A man rides off on a motorcycle.,STSB
19420,A brown dog laying on a blue cover.,STSB
19421,A man is playing on his keyboard.,STSB
19422,Two kids are playing in a swimming pool with a green colored crocodile float.,STSB
19423,"So far, Georgia has been returned all but $70,000 of the money it wired.",STSB
19424,"GL, Terral That is absolutely amazing.",STSB
19425,Suspected drone strike kills 4 in Pakistan,STSB
19426,"Matt Holliday owns, y'all.",STSB
19427,A group of girls are exiting a taxi.,STSB
19428,He's not wealthy because he's successful.,STSB
19429,"Britz earned $3.77 million in salary, bonus and other compensation, and Kinney earned $3.76 million.",STSB
19430,A woman is slicing some onions.,STSB
19431,Woman in a black dress walking on the street.,STSB
19432,A computer operating on a desk.,STSB
19433,A woman is mixing meat.,STSB
19434,A person sitting on a motorcycle while a man stands by.,STSB
19435,A train is running on the tracks.,STSB
19436,Indian Maoist rebels offer talks to free Italian hostages,STSB
19437,"There is no ""WAR"" in the middle east.",STSB
19438,"The broader Standard & Poor's 500 Index .SPX advanced 2 points, or 0.24 percent, to 977.",STSB
19439,president dmitry medvedev's statement was posted on the kremlin website and carried in full by state news agencies.,STSB
19440,Old TV alignments crack at the edges,STSB
19441,Two children in a field of red flowers.,STSB
19442,"Johnston made $5.8 million in salary and bonus in 2001 as president, and as a part-time adviser earned $1 million in 2002.",STSB
19443,"Two teenage girls, one is smiling.",STSB
19444,Two women are shopping.,STSB
19445,Seven kidnappers killed in southern Nigeria,STSB
19446,Two kids are playing in a field of red flowers.,STSB
19447,"U.S. trade agency rules for Samsung, bans iPhone 4 imports",STSB
19448,"Two years ago, the House passed a similar version that floundered in the Senate.",STSB
19449,"Think about all the things you can't ""eat, wear, or live in"".",STSB
19450,U.S. has not concluded Syria used chemical weapons -White House,STSB
19451,The black and brown dog is running through the snow.,STSB
19452,"The pill, which they call the ""polypill,"" would contain aspirin, a cholesterol-lowering drug, three blood pressure-lowering drugs at half the standard dose and folic acid.",STSB
19453,A dog in the snow.,STSB
19454,A black dog jumps through the water.,STSB
19455,A man and a woman are different yes.,STSB
19456,A man is riding a horse.,STSB
19457,A little boy is playing a guitar.,STSB
19458,American investigators waiting to question arrested Boston bomber,STSB
19459,The department also sent water and soil samples to the state health laboratory.,STSB
19460,Oracle Corp's Chairman and CEO Larry Ellison didn't rule out sweetening the company's unsolicited offer to acquire rival PeopleSoft Inc.,STSB
19461,A woman stands against a wall near a video camera.,STSB
19462,"But butterflies exposed to an earlier light cycle, from 1am to 1pm, orientated themselves towards the south-east.",STSB
19463,Two children walking down a path in the woods.,STSB
19464,russia already participates in the european space agency's,STSB
19465,Federal Judge William Barbour said Tuesday he imposed the maximum sentence because Avants showed no remorse in the brutal slaying.,STSB
19466,Gunmen kill 11 foreign climbers in Pakistan,STSB
19467,A man walks down a path.,STSB
19468,Vinnie Jones reveals he has skin cancer,STSB
19469,A man is playing a trumpet.,STSB
19470,A young girl is singing on a stage.,STSB
19471,"""This moves us a lot closer to saying that the foam can do this kind of damage,"" said Hubbard, a member of the Columbia Accident Investigation Board.",STSB
19472,"Graham, who co-chaired the inquiry, is a presidential candidate.",STSB
19473,Updated - Two explosions near finish line of Boston Marathon,STSB
19474,the abductee support group hopes parliament will change the laws soon.,STSB
19475,A red and gray train travels through a tunnel amongst the trees.,STSB
19476,A man is throwing knives at a tree.,STSB
19477,Sweeney was to outline plans for the campaign in a speech on Saturday night at the annual meeting of the American Political Science Association.,STSB
19478,A motorcycle parked next to a car.,STSB
19479,Stocks edge lower following retail earnings,STSB
19480,A woman is tapping her fingers on a table.,STSB
19481,His dissent was joined by Chief Justice William H. Rehnquist and Justice Clarence Thomas.,STSB
19482,france is a leader in the european space agency.,STSB
19483,"The Dow Jones industrial average .DJI rose 41.61 points, or 0.44 percent, to 9,415.82.",STSB
19484,A person climbs a snowy hill while a black dog follows.,STSB
19485,Syrian airstrikes kill at least 18 in Aleppo,STSB
19486,S.Korea proposes 'final' N.Korea talks over Kaesong,STSB
19487,"Commodity Expanded Value-Form, .",STSB
19488,India‚Äôs march to Mars,STSB
19489,you have no remains of a missile at the pentagon.,STSB
19490,Police attacked in Belfast flag protests,STSB
19491,Feds drop 'morning-after pill' appeal,STSB
19492,Bangladesh: Crackdown Escalates Ahead of Election,STSB
19493,Two cows graze in a field.,STSB
19494,Bradley Manning-WikiLeaks case turns to sentencing,STSB
19495,A small kitten is playing a ball.,STSB
19496,A tiger cub is making a sound.,STSB
19497,Thai political protests paralyse more ministries,STSB
19498,"The Standard & Poor's 500 stock index ended the quarter up 120 points, a gain of 14 percent, the best performance for that broad market benchmark since 1998.",STSB
19499,US top diplomat Kerry's wife rushed to hospital,STSB
19500,Navy Jet Crashes Into Apartment Building,STSB
19501,Markets Live: Waiting for China data,STSB
19502,Three dogs swim in the water.,STSB
19503,depending on which action furthers their lonny-tunes agenda.,STSB
19504,Romney wins Florida Republican primary,STSB
19505,A large boat on the sea.,STSB
19506,U.S. expels Venezuelan diplomats,STSB
19507,One man and two women dressed in vampire costumes,STSB
19508,A train is on the railroad tracks.,STSB
19509,A man is slicing an onion.,STSB
19510,Thirty Dead In Italian Bus Plunge,STSB
19511,occupied Palestinian territory: Israel warns on security as Gaza truce talks resume,STSB
19512,"Coupling, an American version of a hit British comedy, will couple with Friends on Thursdays.",STSB
19513,China's stocks close lower on Monday,STSB
19514,Thirty-Seven Dead In Italy Tour Bus Plunge,STSB
19515,Someone fell off a horse.,STSB
19516,5 Things to Know About the Sochi Olympics,STSB
19517,"Though the judge can reduce the punishment to life in prison without parole, experts say Virginia judges rarely take that opportunity.",STSB
19518,Two girls with baseball caps are eating a snack outside.,STSB
19519,A dog splashes in the murky water.,STSB
19520,"Reopen Madeleine case, police urge",STSB
19521,A woman holds a dog while another dog stands nearby in a field.,STSB
19522,A man riding a white horse in an arena.,STSB
19523,Butter is melting in a pan.,STSB
19524,A man gets knocked off of a horse.,STSB
19525,"Come and get me, says Thai protest leader as anti-government riots grow",STSB
19526,French-led troops control access to Timbuktu,STSB
19527,in 2002 japanese prime minister junichiro koizumi attended an summit in north korea with north korean leader kim jong il.,STSB
19528,"Cisco executives were encouraged by $1.3 billion in cash flow and the increase in net income, but said they remained ``cautiously optimistic'' about a rebound.",STSB
19529,Bangladesh factory owners arrested,STSB
19530,Top Chinese political advisor meets Yemeni president,STSB
19531,"Further out the curve, the benchmark 10-year note US10YT=RR shed 25/32 in price, taking its yield to 3.26 percent from 3.17 percent.",STSB
19532,A sheep standing on a table at auction.,STSB
19533,A man making a bed in a hotel.,STSB
19534,Sheryl Crow Has a Benign Brain Tumor,STSB
19535,"In a statement distributed Friday, 28 Chechen non-governmental organizations said they would boycott the vote.",STSB
19536,"The American decision provoked an angry reaction from the European Commission, which described the move as ""legally unwarranted, economically unfounded and politically unhelpful"".",STSB
19537,Man sets himself on fire at Washington's National Mall,STSB
19538,Putin 'wins' Russia's presidential election,STSB
19539,A plane is landing on a runway.,STSB
19540,A man is carrying another man.,STSB
19541,A man is singing.,STSB
19542,"The MSN Messenger 6 software will be available from 11 a.m. PST on Wednesday, according to Microsoft.",STSB
19543,Secret Service sex scandal 'regret',STSB
19544,Could be a simple mistake.,STSB
19545,A man is talking.,STSB
19546,The two people have their heads covered with scarves.,STSB
19547,Ukraine protesters topple Lenin statue in Kiev,STSB
19548,A man is walking down a sidewalk.,STSB
19549,A group of young ladies in bikinis.,STSB
19550,A baby is sitting in the grass.,STSB
19551,Israel releases 26 Palestinian prisoners,STSB
19552,Snowden's father arrives in Moscow,STSB
19553,Anti-government protesters storm the streets of Kyiv,STSB
19554,A dog is barking at a toy.,STSB
19555,Black Democratic leaders were trying to arrange a meeting with Democratic National Committee Chairman Terry McAuliffe to discuss the layoffs of 10 minority staffers at party headquarters.,STSB
19556,Person in grassy field tending to sheep.,STSB
19557,A man stands on a platform in front of a silver train.,STSB
19558,Putin casts ballot as Russians vote,STSB
19559,A black and white cat gets into a basket of yarn.,STSB
19560,A man is spreading butter on a tortilla.,STSB
19561,A person stands on the motorcycle seat and pops a wheelie.,STSB
19562,A black and white photo of an old wooden fence near a dirty street.,STSB
19563,A young girl swinging off a tire swing,STSB
19564,11 children killed in Syria bombings,STSB
19565,A man is shooting a gun.,STSB
19566,Egypt's Morsi faces trial for prison break,STSB
19567,"The No. 11 airline in the world, Air Canada has been under court protection from creditors since April 1.",STSB
19568,A boy spanks a man with a plastic sword.,STSB
19569,US: Russia Massing Troops on Ukraine Border,STSB
19570,Imran to contest from four NA seats,STSB
19571,A man is standing next to a yellow sports car.,STSB
19572,UN Rights Chief Presses Egypt on Morsi Detention,STSB
19573,You want others to decide over a woman body.,STSB
19574,A woman is cutting up some meat.,STSB
19575,Iran rejects claim on chlorine bombs,STSB
19576,Russians leaving Syria cross into Lebanon,STSB
19577,A woman is watching television.,STSB
19578,Luzerne County District Attorney David Lupas told a news conference Monday that authorities were ``continuing to make significant progress'' in the case.,STSB
19579,Indian rape accused face verdicts,STSB
19580,"Prairie dogs, usually found in southwestern and western states, aren’t indigenous to Wisconsin.",STSB
19581,Shares of Gillette closed down 45 cents at $33.70 in trading Wednesday on the New York Stock Exchange.,STSB
19582,Israeli credibility on line over Iran nuclear challenge,STSB
19583,Malawi confirms President Mutharika's death,STSB
19584,Nelson Mandela taken to hospital,STSB
19585,A man slices potatoes.,STSB
19586,Clinton calls for friends of Syria to unite,STSB
19587,The chef poured oil in the pan.,STSB
19588,"Griffith, 77, grew up in Mount Airy and now lives in Manteo.",STSB
19589,Chuck I'd offer Iran a deal.,STSB
19590,A woman is cutting a potato.,STSB
19591,A black dog retrieves in the snow.,STSB
19592,Forecasters said warnings might go up for Cuba later Thursday.,STSB
19593,"When fully operational, the facility is expected to employ up to 1,000 people.",STSB
19594,A woman is putting meat in a pan.,STSB
19595,A man rollerblading on a metal bar.,STSB
19596,Google Unveils Concept Self-Driving Car,STSB
19597,Politicians in flag violence talks,STSB
19598,Australia cuts rates to record low,STSB
19599,"The Nasdaq Composite Index .IXIC was off 6.52 points, or 0.39 percent, at 1,645.66.",STSB
19600,"Originally Posted by objectivism Not wishful thinking, rather realistic.",STSB
19601,"On Saturday, a 149mph serve against Agassi equalled Rusedski's world record.",STSB
19602,The festival kicked off yesterday one day after the Competition Commission delivered its final verdict to the Government on the proposed £4.1 billion merger.,STSB
19603,A man is riding a mechanical bull.,STSB
19604,A woman holding a newspaper.,STSB
19605,the purpose of the new law is to remove any legal obstacles to building more advanced spy satellites and to encourage innovation in japans's space industry.,STSB
19606,"O'Brien's attorney, Jordan Green, declined to comment.",STSB
19607,Russia Preparing Counterproposals Over Ukraine,STSB
19608,A red bird is perched in a tree.,STSB
19609,A man is running.,STSB
19610,"""Today, we are trying to convey this problem to Russian President Vladimir Putin (news - web sites) and President Bush (news - web sites).""",STSB
19611,Suarez set for Cup comeback,STSB
19612,"The blonde woman is wearing a black, american flag, tartan cap.",STSB
19613,Israel criticizes Palestinian stance on settlers,STSB
19614,What if they had a personal bias?,STSB
19615,"Do you see Obama calling for Cut, Cap and Balance?",STSB
19616,China stocks open lower on Wednesday,STSB
19617,A person is slicing a tomato.,STSB
19618,A girl is wearing a purple sash and matching skirt.,STSB
19619,Scientists believed Stardust trapped thousands of particles of dust.,STSB
19620,A youngster is sitting on a piano.,STSB
19621,A man is cutting up carrots.,STSB
19622,NATO protesters acquitted of terrorism charges,STSB
19623,Is Madeleine McCann Still Alive?,STSB
19624,Bangladesh building collapse: death toll climbs to 580,STSB
19625,"Nevada: 2 dead, 2 hurt in middle school shooting",STSB
19626,A topless woman with her face painted is covered in mud.,STSB
19627,A man is breaking pots.,STSB
19628,A black and white photo of a motorcycle laying on the ground.,STSB
19629,Domestic cat laying on back of cat litter.,STSB
19630,myanmar is a military state.,STSB
19631,Greece bond exchange the largest debt restructuring in history,STSB
19632,China stock index futures close lower -- April 23,STSB
